(A1) CITY,(A2) PROVINCE,(B3) GENDER,(B4) AGE,(B5) RELIGION,(B6) ETHNIC,(B7) EDUCATION LEVEL,(B8) LIVED IN URBAN AREA (YEARS),(B9) OCCUPATION,(B10) SOCIAL CLAS,(B11) HOUSEHOLD MEMBER,(C12) HOUSEHOLD INCOME (MONTHLY IN MILLION IDR),(C13) TIME OF INCOME RECEIPT,(C14) HOUSEHOLD EXPENDITURE (MONTHLY IN MILLION IDR),(C15) % MONTHLY EXPENDITURE FOR FOOD,(D16) HEALTH FACTOR,(D17) PRICE FACTOR),(E18) RELIGIOUS VALUE IN TYPE OF FOOD,(E19) RELIGIOUS VALUE IN EATING PLACES,(E20) RELIGIOUS VALUE IN CONSUMPTION PATTERN,(E21) CUSTOM VALUE IN TYPE OF FOOD,(E22) CUSTOM VALUE IN EATING PLACES,(E23) CUSTOM VALUE IN CONSUMPTION PATTERN,(24) PRACTICE OF FOOD CONSUMPTION BASED ON RELIGIOUS RULES,(25) PRACTICE OF FOOD CONSUMPTION BASED ON CUSTOM RULES,(E26) BUYING FOOD PRODUCT IN THE RIGHT PLACE BASED ON RELIGIOUS RULES,(E27 TYPE OF DISHES VARIATION BASED ON RELIGIOUS RULES,(E28) PRACTICE OF CONSUMING TRADITIONAL FOOD,age,urban_years,education_score,social_class_score,household_member,income_million_idr,income_receipt_score,expenditure_million_idr,food_expenditure_pct,income_per_capita,expenditure_per_capita,food_spending_million_idr,non_food_spending_million_idr,saving_gap_million_idr,urban_life_ratio,PC1,PC2,cluster
Surabaya,East Java,Female,26,Catholic,Minang,Bachelor degree,26,Private Employees,Upper Class,6,13:02:00,Monthly,12:08:00,27,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,26,26,5,3,6,13.2,3,12.8,27,2.1999999999999997,2.1333333333333333,3.4560000000000004,9.344000000000001,0.3999999999999986,1.0,2.9242872004359435,-0.23240671975009206,3
Surabaya,East Java,Male,52,Catholic,Bugis,Senior High School,22,Private Employees,Middle Class,5,03:04:00,Weekly,03:00:00,67,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,52,22,3,2,5,3.4,2,3.0,67,0.6799999999999999,0.6,2.01,0.9900000000000002,0.3999999999999999,0.4230769230769231,-1.6111854802232695,0.8287948330808631,2
Surabaya,East Java,Male,59,Islam,Java,Junior High School,29,Private Employees,Middle Class,6,06:08:00,Weekly,06:04:00,36,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,59,29,2,2,6,6.8,2,6.4,36,1.1333333333333333,1.0666666666666667,2.3040000000000003,4.096,0.39999999999999947,0.4915254237288136,0.2436670984687789,0.021566993029671293,1
Surabaya,East Java,Male,34,Islam,Java,Senior High School,34,Enterpreneur,Middle Class,5,04:08:00,Weekly,04:04:00,42,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,34,34,3,2,5,4.8,2,4.4,42,0.96,0.8800000000000001,1.848,2.5520000000000005,0.39999999999999947,1.0,-0.4974324426982505,0.44800710861851845,1
Surabaya,East Java,Male,35,Islam,Madura,Senior High School,35,Enterpreneur,Lower Class,5,02:09:00,Daily,02:05:00,73,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,35,35,3,1,5,2.9,1,2.5,73,0.58,0.5,1.825,0.675,0.3999999999999999,1.0,-2.5260549825269787,-0.11708023934824055,2
Surabaya,East Java,Female,60,Islam,Madura,Junior High School,20,Enterpreneur,Lower Class,6,03:05:00,Daily,03:01:00,41,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,60,20,2,1,6,3.5,1,3.1,41,0.5833333333333334,0.5166666666666667,1.2710000000000001,1.829,0.3999999999999999,0.3333333333333333,-1.4398550512833805,-0.36447598725636493,2
Surabaya,East Java,Male,50,Islam,Java,Senior High School,34,Enterpreneur,Middle Class,5,05:07:00,Weekly,05:03:00,33,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,50,34,3,2,5,5.7,2,5.3,33,1.1400000000000001,1.06,1.749,3.5509999999999997,0.40000000000000036,0.68,0.016273656589461817,0.2311878184128663,1
Surabaya,East Java,Male,40,Protestant,Batak,Master and doctoral degree,40,Government Employees,Upper Class,6,11:03:00,Monthly,10:09:00,19,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,40,40,6,3,6,11.3,3,10.9,19,1.8833333333333335,1.8166666666666667,2.0709999999999997,8.829,0.40000000000000036,1.0,2.6121307139378884,0.11851758637483781,3
Surabaya,East Java,Male,30,Protestant,Batak,Bachelor degree,30,Government Employees,Lower Class,6,02:07:00,Daily,02:03:00,69,Neither agree nor disagree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,30,30,5,1,6,2.7,1,2.3,69,0.45,0.3833333333333333,1.587,0.7129999999999999,0.40000000000000036,1.0,-2.4685820784678523,-0.09263268742063938,2
Surabaya,East Java,Female,61,Catholic,Bugis,Bachelor degree,11,Government Employees,Lower Class,6,10:01:00,Daily,09:07:00,23,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,61,11,5,1,6,10.1,1,9.7,23,1.6833333333333333,1.6166666666666665,2.231,7.468999999999999,0.40000000000000036,0.18032786885245902,0.9542844900642308,-1.7646080149307972,1
Surabaya,East Java,Female,32,Catholic,Bugis,Bachelor degree,32,Government Employees,Middle Class,6,12:05:00,Weekly,12:01:00,25,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,32,32,5,2,6,12.5,2,12.1,25,2.0833333333333335,2.0166666666666666,3.025,9.075,0.40000000000000036,1.0,2.181310478865995,-1.1696572486266235,3
Surabaya,East Java,Female,43,Islam,Java,Diploma,23,Government Employees,Middle Class,6,03:02:00,Weekly,02:08:00,58,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,43,23,4,2,6,3.2,2,2.8,58,0.5333333333333333,0.4666666666666666,1.6239999999999997,1.1760000000000002,0.40000000000000036,0.5348837209302325,-1.41068773032085,0.8334636245396778,2
Surabaya,East Java,Female,29,Islam,Java,Bachelor degree,29,Private Employees,Upper Class,7,06:02:00,Monthly,05:08:00,44,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,29,29,5,3,7,6.2,3,5.8,44,0.8857142857142858,0.8285714285714285,2.552,3.2479999999999998,0.40000000000000036,1.0,0.4448586830259749,1.2443106764358438,1
Surabaya,East Java,Female,36,Islam,Madura,Master and doctoral degree,22,Private Employees,Lower Class,6,06:04:00,Daily,06:00:00,35,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,36,22,6,1,6,6.4,1,6.0,35,1.0666666666666667,1.0,2.1,3.9,0.40000000000000036,0.6111111111111112,-0.4424941333465661,-0.9721336242070485,1
Surabaya,East Java,Male,40,Islam,Madura,Master and doctoral degree,30,Private Employees,Lower Class,6,03:07:00,Daily,03:03:00,59,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,40,30,6,1,6,3.7,1,3.3,59,0.6166666666666667,0.5499999999999999,1.9469999999999998,1.353,0.40000000000000036,0.75,-1.8977975237037272,-0.33354300987136404,2
Surabaya,East Java,Male,55,Islam,Sunda,Junior High School,21,Private Employees,Middle Class,6,05:09:00,Weekly,05:05:00,65,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,55,21,2,2,6,5.9,2,5.5,65,0.9833333333333334,0.9166666666666666,3.575,1.9249999999999998,0.40000000000000036,0.38181818181818183,-0.842138384192105,0.3175013251104692,1
Surabaya,East Java,Female,33,Islam,Minang,Diploma,33,Enterpreneur,Middle Class,6,06:07:00,Weekly,06:03:00,41,Disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,33,33,4,2,6,6.7,2,6.3,41,1.1166666666666667,1.05,2.583,3.7169999999999996,0.40000000000000036,1.0,0.07216876631773209,0.06148103364977293,1
Surabaya,East Java,Female,34,Islam,Madura,Diploma,34,Enterpreneur,Upper Class,6,10:09:00,Monthly,10:05:00,26,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,34,34,4,3,6,10.9,3,10.5,26,1.8166666666666667,1.75,2.73,7.77,0.40000000000000036,1.0,2.2980019845262625,0.22674897163639965,3
Surabaya,East Java,Male,28,Islam,Madura,Senior High School,28,Enterpreneur,Upper Class,5,03:09:00,Monthly,03:05:00,76,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,28,28,3,3,5,3.9,3,3.5,76,0.78,0.7,2.66,0.8399999999999999,0.3999999999999999,1.0,-1.1253905154494395,1.834006186916326,1
Surabaya,East Java,Female,30,Catholic,Batak,Diploma,30,Enterpreneur,Upper Class,6,09:08:00,Monthly,09:04:00,22,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,30,30,4,3,6,9.8,3,9.4,22,1.6333333333333335,1.5666666666666667,2.068,7.332000000000001,0.40000000000000036,1.0,2.0992135118156043,0.4324140449258373,3
Surabaya,East Java,Male,29,Islam,Madura,Senior High School,29,Enterpreneur,Middle Class,5,09:06:00,Weekly,09:05:00,18,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,29,29,3,2,5,9.6,2,9.5,18,1.92,1.9,1.71,7.79,0.09999999999999964,1.0,1.5985157176279945,-0.6437309513834261,3
Surabaya,East Java,Female,25,Islam,Sunda,Senior High School,25,Enterpreneur,Lower Class,5,03:06:00,Daily,03:05:00,57,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Disagree,Disagree,25,25,3,1,5,3.6,1,3.5,57,0.72,0.7,1.995,1.505,0.10000000000000009,1.0,-1.8263595141679116,-0.351625796396205,2
Surabaya,East Java,Female,36,Islam,Madura,Diploma,16,Government Employees,Middle Class,6,05:07:00,Weekly,05:06:00,43,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,36,16,4,2,6,5.7,2,5.6,43,0.9500000000000001,0.9333333333333332,2.408,3.1919999999999997,0.10000000000000053,0.4444444444444444,-0.22707447759087188,0.2404387768617978,1
Surabaya,East Java,Female,52,Islam,Madura,Diploma,35,Government Employees,Middle Class,6,06:04:00,Weekly,06:03:00,38,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,52,35,4,2,6,6.4,2,6.3,38,1.0666666666666667,1.05,2.394,3.9059999999999997,0.10000000000000053,0.6730769230769231,0.11526477240669836,0.07971305533380511,1
Surabaya,East Java,Female,59,Islam,Java,Bachelor degree,31,Government Employees,Lower Class,7,03:04:00,Daily,03:03:00,61,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,59,31,5,1,7,3.4,1,3.3,61,0.4857142857142857,0.4714285714285714,2.013,1.287,0.10000000000000009,0.5254237288135594,-1.997726363458054,-0.2955322277185454,2
Surabaya,East Java,Female,54,Islam,Minang,Senior High School,28,Government Employees,Lower Class,5,02:09:00,Daily,02:08:00,58,Strongly Disagree,Agree,Strongly Agree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,54,28,3,1,5,2.9,1,2.8,58,0.58,0.5599999999999999,1.6239999999999997,1.1760000000000002,0.10000000000000009,0.5185185185185185,-2.0542788874908475,-0.20672308324324132,2
Surabaya,East Java,Female,47,Catholic,Java,Diploma,17,Government Employees,Middle Class,6,05:06:00,Weekly,05:05:00,34,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,47,17,4,2,6,5.6,2,5.5,34,0.9333333333333332,0.9166666666666666,1.87,3.63,0.09999999999999964,0.3617021276595745,0.0018967586193014252,0.22497228816929737,1
Surabaya,East Java,Female,28,Catholic,Java,Diploma,12,Government Employees,Upper Class,6,11:02:00,Monthly,11:01:00,26,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,28,12,4,3,6,11.2,3,11.1,26,1.8666666666666665,1.8499999999999999,2.8859999999999997,8.214,0.09999999999999964,0.42857142857142855,2.4261240009557765,0.13603656869381267,3
Surabaya,East Java,Female,48,Catholic,Batak,Master and doctoral degree,26,Government Employees,Lower Class,6,03:07:00,Daily,03:06:00,57,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,48,26,6,1,6,3.7,1,3.6,57,0.6166666666666667,0.6,2.052,1.548,0.10000000000000009,0.5416666666666666,-1.7978860278601578,-0.37176107654752005,2
Surabaya,East Java,Female,36,Islam,Madura,Bachelor degree,21,Enterpreneur,Upper Class,6,10:06:00,Monthly,10:05:00,24,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,36,21,5,3,6,10.6,3,10.5,24,1.7666666666666666,1.75,2.52,7.98,0.09999999999999964,0.5833333333333334,2.31249302144657,0.24893674541418923,3
Surabaya,East Java,Female,39,Islam,Madura,Bachelor degree,9,Enterpreneur,Upper Class,6,11:02:00,Monthly,11:01:00,27,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,39,9,5,3,6,11.2,3,11.1,27,1.8666666666666665,1.8499999999999999,2.997,8.103,0.09999999999999964,0.23076923076923078,2.397519031787118,0.13999232078756998,3
Surabaya,East Java,Male,53,Islam,Madura,Bachelor degree,30,Enterpreneur,Lower Class,7,03:08:00,Daily,03:07:00,67,Disagree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,53,30,5,1,7,3.8,1,3.7,67,0.5428571428571428,0.5285714285714286,2.479,1.221,0.09999999999999964,0.5660377358490566,-2.05546223323899,-0.3523388357612623,2
Surabaya,East Java,Male,57,Islam,Madura,Master and doctoral degree,22,Enterpreneur,Middle Class,6,06:02:00,Weekly,06:01:00,36,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,57,22,6,2,6,6.2,2,6.1,36,1.0333333333333334,1.0166666666666666,2.1959999999999997,3.904,0.10000000000000053,0.38596491228070173,0.11552773812850767,0.11207211144892093,1
Surabaya,East Java,Male,46,Islam,Java,Bachelor degree,27,Enterpreneur,Middle Class,6,05:08:00,Weekly,05:07:00,42,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,46,27,5,2,6,5.8,2,5.7,42,0.9666666666666667,0.9500000000000001,2.394,3.306,0.09999999999999964,0.5869565217391305,-0.16999602211445938,0.21634774461672532,1
Surabaya,East Java,Male,53,Islam,Java,Master and doctoral degree,32,Enterpreneur,Lower Class,6,03:01:00,Daily,03:00:00,73,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,53,32,6,1,6,3.1,1,3.0,73,0.5166666666666667,0.5,2.19,0.81,0.10000000000000009,0.6037735849056604,-2.4264064524052187,-0.18765736213951237,2
Surabaya,East Java,Female,58,Catholic,Sunda,Bachelor degree,25,Independent Worker,Middle Class,6,03:04:00,Weekly,03:03:00,41,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,58,25,5,2,6,3.4,2,3.3,41,0.5666666666666667,0.5499999999999999,1.3529999999999998,1.947,0.10000000000000009,0.43103448275862066,-0.8247547243318942,0.6956387161545321,1
Surabaya,East Java,Female,62,Catholic,Batak,Master and doctoral degree,14,Independent Worker,Middle Class,6,05:06:00,Weekly,05:05:00,33,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,62,14,6,2,6,5.6,2,5.5,33,0.9333333333333332,0.9166666666666666,1.815,3.685,0.09999999999999964,0.22580645161290322,0.030501727787960044,0.2210165360755401,1
Surabaya,East Java,Male,26,Catholic,Batak,Senior High School,26,Independent Worker,Upper Class,5,12:01:00,Monthly,12:00:00,19,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,26,26,3,3,5,12.1,3,12.0,19,2.42,2.4,2.28,9.72,0.09999999999999964,1.0,2.8826201619061718,-0.07287121732432486,3
Surabaya,East Java,Male,61,Islam,Madura,Bachelor degree,11,Independent Worker,Lower Class,6,02:09:00,Daily,02:08:00,69,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,61,11,5,1,6,2.9,1,2.8,69,0.48333333333333334,0.4666666666666666,1.932,0.8679999999999999,0.10000000000000009,0.18032786885245902,-2.3689335483460923,-0.16320981021191108,2
Surabaya,East Java,Female,25,Islam,Madura,Senior High School,25,Independent Worker,Upper Class,5,10:03:00,Monthly,10:02:00,23,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,25,25,3,3,5,10.3,3,10.2,23,2.06,2.04,2.346,7.853999999999999,0.10000000000000142,1.0,2.2556775316919673,0.3053868337743774,3
Surabaya,East Java,Male,32,Islam,Madura,Senior High School,12,Independent Worker,Upper Class,5,14:02:00,Monthly,14:01:00,25,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,32,12,3,3,5,14.2,3,14.1,25,2.84,2.82,3.525,10.575,0.09999999999999964,0.375,3.308933559357052,-0.47197758793939965,3
Surabaya,East Java,Female,33,Islam,Madura,Bachelor degree,7,Private Employees,Lower Class,6,03:04:00,Daily,03:01:00,57,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,33,7,5,1,6,3.4,1,3.1,57,0.5666666666666667,0.5166666666666667,1.7670000000000001,1.333,0.2999999999999998,0.21212121212121213,-1.9117741917875877,-0.2911508611011469,2
Surabaya,East Java,Female,25,Islam,Java,Master and doctoral degree,25,Private Employees,Middle Class,6,06:07:00,Weekly,06:04:00,43,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,25,25,6,2,6,6.7,2,6.4,43,1.1166666666666667,1.0666666666666667,2.752,3.6480000000000006,0.2999999999999998,1.0,0.029192680482499064,0.05929035034107364,1
Surabaya,East Java,Female,51,Islam,Madura,Bachelor degree,35,Private Employees,Middle Class,7,05:08:00,Weekly,05:05:00,38,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,51,35,5,2,7,5.8,2,5.5,38,0.8285714285714285,0.7857142857142857,2.09,3.41,0.2999999999999998,0.6862745098039216,-0.08404385044399319,0.2207291112341238,1
Surabaya,East Java,Female,32,Other,Other,Senior High School,32,Private Employees,Lower Class,5,02:03:00,Daily,02:00:00,61,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Disagree,Agree,Disagree,Disagree,32,32,3,1,5,2.3,1,2.0,61,0.45999999999999996,0.4,1.22,0.78,0.2999999999999998,1.0,-2.3394024178475155,-0.053839771061650755,2
Surabaya,East Java,Female,42,Islam,Sunda,Diploma,22,Government Employees,Lower Class,6,04:09:00,Daily,04:06:00,58,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,42,22,4,1,6,4.9,1,4.6,58,0.8166666666666668,0.7666666666666666,2.6679999999999997,1.932,0.3000000000000007,0.5238095238095238,-1.5132768663399379,-0.5892243112771172,2
Surabaya,East Java,Female,31,Islam,Madura,Diploma,31,Government Employees,Middle Class,6,05:09:00,Weekly,05:06:00,34,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,31,31,4,2,6,5.9,2,5.6,34,0.9833333333333334,0.9333333333333332,1.9039999999999997,3.6959999999999997,0.3000000000000007,1.0,0.05884951253839506,0.18477082270777945,1
Surabaya,East Java,Female,29,Islam,Minang,Bachelor degree,29,Enterpreneur,Upper Class,6,11:04:00,Monthly,11:01:00,26,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,29,29,5,3,6,11.4,3,11.1,26,1.9000000000000001,1.8499999999999999,2.8859999999999997,8.214,0.3000000000000007,1.0,2.454603268567116,0.1159703833836099,3
Surabaya,East Java,Female,41,Hindu,Bali,Master and doctoral degree,21,Enterpreneur,Lower Class,6,03:00:00,Daily,02:07:00,57,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,41,21,6,1,6,3.0,1,2.7,57,0.5,0.45,1.5390000000000001,1.161,0.2999999999999998,0.5121951219512195,-2.025668137018603,-0.21060974049588635,2
Surabaya,East Java,Female,63,Protestant,Java,Bachelor degree,13,Enterpreneur,Upper Class,6,15:07:00,Monthly,15:04:00,24,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,63,13,5,3,6,15.7,3,15.4,24,2.6166666666666667,2.566666666666667,3.696,11.704,0.29999999999999893,0.20634920634920634,3.736173118137851,-0.757758167310457,3
Surabaya,East Java,Female,54,Catholic,Batak,Bachelor degree,24,Private Employees,Upper Class,7,13:02:00,Monthly,12:09:00,27,Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,54,24,5,3,7,13.2,3,12.9,27,1.8857142857142857,1.842857142857143,3.483,9.417,0.29999999999999893,0.4444444444444444,2.938521052938028,-0.24250890724630578,3
